uid,text_info
102385,1922 Molla Bjurstedt Mallory d. Leslie Bancroft 6-1 6-2
102386,1923 Molla Bjurstedt Mallory d. Mabel Davy Clayton (GB) 6-2 6-3
102387,1924 Mary K. Browne d. Mayme McDonald 6-0 6-1
102388,1925 Elizabeth Ryan d. Helen Wills 6-3 6-3
102389,1926 Elizabeth Ryan d. Helen Wills 6-4 6-1
102390,1927 Molla Bjurstedt Mallory d. Helen Jacobs 6-2 1-6 6-1
102391,1928 Helen Jacobs d. Marjorie Gladman 9-7 6-3
102392,1929 Helen Jacobs d. Edith Cross 6-1 6-2
102393,1930 Anna McCune Harper d. Josephine Cruickshank 6-4 6-4
102394,1931 Helen Wills Moody d. Helen Jacobs 6-0 6-0
102395,1932 Helen Jacobs d. Josephine Cruickshank 6-4 6-3
102396,1933 Sarah Palfrey d. Helen Jacobs 6-1 2-6 7-5
102397,1934 Carolin Babcock d. Helen Jacobs 6-4 6-2
102398,1935 Ethel Burkhardt Arnold d. Gracyn Wheeler 6-1 6-0
102399,1936 Alice Marble d. Carolin Babcock 6-0 6-3
102400,1937 Alice Marble d. Jadwiga Jedrzejowska (Pol) 6-3 5-7 8-6
102401,1938 Alice Marble d. Dorothy Bundy 6-2 6-2
102402,1939 Helen Bernhard d. Dorothy Workman 6-3 7-5
102403,1940 Alice Marble d. Mary Hardwick (GB) 6-2 6-0
102404,1941 Sarah Palfrey Cooke d. Helen Bernhard 6-8 6-2 7-5
102405,1944 Pauline Betz d. Margaret Osborne 6-2 2-6 6-3
102406,1945 Pauline Betz d. Louise Brough 10-8 6-3
102407,1946 Shirley Fry d. Mary Arnold Prentiss 6-4 3-6 6-2
102408,1947 Dottie Head d. Shirley Fry 7-5 6-4
102409,1948 Gussie Moran d. Louise Snow Isaacs 6-2 6-2
102410,1930 Lili de Alvarez (Sp) d. Lucia Valerio 3-6 8-6 6-0
102411,1931 Lucia Valerio d. Dorothy Burke (US) 2-6 6-2 6-2
102412,1932 Ida Adamoff (Frn) d. Lucia Valerio 6-4 7-5
102413,1933 Elizabeth Ryan (US) d. Ida Adamoff (Frn) 6-1 6-1
102414,1934 Helen Jacobs (US) d. Lucia Valerio 6-3 6-0
102415,1935 Hilde Sperling (Ger) d. Lucia Valerio 6-4 6-1
102416,1950 Annalissa Bossi d. Joan Curry (GB) 6-4 6-4
102417,1951 Doris Hart (US) d. Shirley Fry (US) 6-3 8-6
102418,1952 Susan Partridge (GB) d. Patricia Harrison (GB) 6-3 7-5
102419,1953 Doris Hart (US) d. Maureen Connolly (US) 4-6 9-7 6-3
102420,1954 Maureen Connolly (US) d. Pat Ward (GB) 6-3 6-0
102421,1955 Pat Ward (GB) d. Erika Vollmer (Ger) 6-4 6-3
102422,1956 Althea Gibson (US) d. Suzi Kormoczy (Hun) 6-3 7-5
102423,1957 Shirley Bloomer (GB) d. Dottie Knode 1-6 9-7 6-2
102424,1958 Maria Bueno (Brz) d. Lorraine Coghlan (Aus) 3-6 6-3 6-3
102425,1959 Christine Truman (GB) d. Sandra Reynolds (SA) 6-0 6-1
102426,1960 Suzi Kormoczy (Hun) d. Ann Haydon (GB) 6-4 4-6 6-1
102427,1961 Maria Bueno (Brz) d. Lesley Turner (Aus) 6-4 6-4
102428,1962 Margaret Smith (Aus) d. Maria Bueno (Brz) 8-6 5-7 6-4
102429,1963 Margaret Smith (Aus) d. Lesley Turner (Aus) 6-3 6-4
102430,1964 Margaret Smith (Aus) d. Lesley Turner (Aus) 6-1 6-1
102431,1965 Maria Bueno (Brz) d. Nancy Richey (US) 6-1 1-6 6-3
102432,1966 Ann Haydon Jones (GB) d. Annette van Zyl (SA) 8-6 6-1
102433,1967 Lesley Turner (Aus) d. Maria Bueno (Brz) 6-3 6-3
102434,1968 Lesley Turner (Aus) d. Margaret Smith Court (Aus) 6-2 2-6 6-3
102435,1969 Julie Heldman (US) d. Kerry Melville (Aus) 7-5 6-4
102436,1970 Billie-Jean King (US) d. Julie Heldman (US) 6-1 6-3
102437,1971 Virginia Wade (GB) d. Helga Masthoff (Ger) 6-4 6-4
102438,1972 Linda Tuero (US) d. Olga Morozova (USSR) 6-4 6-3
102439,1973 Evonne Goolagong (Aus) d. Chris Evert (US) 7-6 6-0
102440,1974 Chris Evert (US) d. Martina Navratilova (Cz) 6-3 6-3
102441,1975 Chris Evert (US) d. Martina Navratilova (Cz) 6-1 6-0
102442,1976 Mima Jausovec (Yug) d. Lesley Hunt (Aus) 6-1 6-3
102443,1977 Janet Newberry (US) d. Renata Tomanova (Cz) 6-3 7-6
102444,1978 Regina Marsikova (Cz) d. Virginia Ruzici (Rum) 7-5 7-5
102445,1979 Tracy Austin (US) d. Sylvia Hanika (Ger) 6-4 1-6 6-3
102446,1980 Chris Evert-Lloyd (US) d. Virginia Ruzici (Rum) 5-7 6-2 6-2
102447,1981 Chris Evert-Lloyd (US) d. Virginia Ruzici (Rum) 6-1 6-2
102448,1982 Chris Evert-Lloyd (US) d. Hana Mandlikova (Cz) 6-0 6-3
102449,1983 Andrea Temesvari (Hun) d. Bonnie Gadusek (US) 6-1 6-0
102450,1984 Manuela Maleeva (Bul) d. Chris Evert-Lloyd (US) 6-3 6-3
102451,1985 Raffaella Reggi d. Vicky Nelson (US) 6-4 6-4
102452,1987 Steffi Graf (Ger) d. Gabriela Sabatini (Arg) 7-5 4-6 6-0
102453,1988 Gabriela Sabatini (Arg) d. Helen Kelesi (Can) 6-1 6-7 6-1
102454,1989 Gabriela Sabatini (Arg) d. Arantxa Sanchez-Vicario (Sp) 6-2 5-7 6-4
102455,1990 Monica Seles (Yug) d. Martina Navratilova (US) 6-1 6-1
102456,1991 Gabriela Sabatini (Arg) d. Monica Seles (Yug) 6-3 6-2
102457,1992 Gabriela Sabatini (Arg) d. Monica Seles (Yug) 7-5 6-4
102458,1993 Conchita Martinez (Sp) d. Gabriela Sabatini (Arg) 7-5 6-1
102459,1994 Conchita Martinez (Sp) d. Martina Navratilova (US) 7-6 6-4
102460,1995 Conchita Martinez (Sp) d. Arantxa Sanchez-Vicario (Sp) 6-3 6-1
102461,1996 Conchita Martinez (Sp) d. Martina Hingis (Swt) 6-2 6-3
102462,1997 Mary Pierce (Frn) d. Conchita Martinez (Sp) 6-4 6-0
102463,1998 Martina Hingis (Swt) d. Venus Williams (US) 6-3 2-6 6-3
102464,1999 Venus Williams (US) d. Mary Pierce (Frn) 6-4 6-2
102465,2000 Monica Seles (US) d. Amélie Mauresmo (Frn) 6-2 7-6
102466,2001 Jelena Dokic (Aus) d. Amélie Mauresmo (Frn) 7-6 6-1
102467,2002 Serena Williams (US) d. Justine Hénin (Bel) 7-6 6-4
102468,2003 Kim Clijsters (Bel) d. Amélie Mauresmo (Frn) 3-6 7-6 6-0
102469,2004 Amélie Mauresmo (Frn) d. Jennifer Capriati (US) 3-6 6-3 7-6
102470,2005 Amélie Mauresmo (Frn) d. Patty Schnyder (Swt) 2-6 6-3 6-4
102471,2006 Martina Hingis (Swt) d. Dinara Safina (Rus) 6-2 7-5
102472,2007 Jelena Jankovic (Ser) d. Svetlana Kuznetsova (Rus) 7-5 6-1
102473,2008 Jelena Jankovic (Ser) d. Alize Cornet (Frn) 6-2 6-2
102474,2009 Dinara Safina (Rus) d. Svetlana Kuznetsova (Rus) 6-3 6-2
102475,2010 Maria José Martinez-Sanchez (Sp) d. Jelena Jankovic (Ser) 7-6 7-5
102476,2011 Maria Sharapova (Rus) d. Sam Stosur(Aus) 6-2 6-4
102477,1901 Alice Greene d. Ellen Stawell-Brown 6-1 6-3 ***
102478,1902 Connie Wilson d. M. Stonham 6-1 6-3
102479,1903 Alice Greene d. Hilda Lane 6-4 6-3
102480,1904 Charlotte Cooper Sterry d. Alice Greene 6-1 5-7 9-7
102481,1905 Ellen Stawell-Brown d. Alice Greene 7-5 8-10 6-3
102482,1906 Gertrude Provis Houselander and Lottie Paterson divided the prizes
102483,1907 Lottie Paterson d. Gertrude Provis Houselander 5-7 7-5 6-4
102484,1908 Dora Boothby d. Jessie Tripp 6-4 6-1
102485,"1909 Jessie Tripp d. Dora Boothby, walkover"
102486,1910 Jessie Tripp d. M. Dillon 6-4 6-1
102487,1911 Dora Boothby d. K. Goodwin 6-2 6-1
102488,1912 Dora Boothby d. Agnes Daniell Tuckey 3-6 6-3 6-2
102489,1913 Jessie Tripp d. M. Stuart 6-4 6-4
102490,1914-18 not held due to World War One
102491,1919 Phyllis Carr Satterthwaite d. Madeline Fisher O'Neill 7-5 6-1
102492,1920 Louise Bull d. Violet Pinckney 6-2 6-4
102493,1921 Dorothy Holman d. Doris Covell Craddock 6-0 6-3
102494,1922 Elizabeth Ryan (USA) d. Ada Spencer Hollick 6-1 6-2
102495,1923 Elizabeth Ryan (USA) d. Phoebe Holcroft 6-4 6-2
102496,1924 Elizabeth Ryan (USA) d. Phoebe Holcroft 6-2 6-0
102497,1925 Phoebe Holcroft Watson d. Ariadne Rodocanachi 6-1 6-0
102498,1926 (Aug) Phoebe Holcroft Watson d. Christine Tyrrell 6-3 6-1
102499,1927 (Aug) Phyllis Howkins Covell and Phoebe Holcroft Watson divided the prizes.
102500,1928 (Aug) Christine Tyrrell d. Vera Montgomery 6-2 4-6 6-4
102501,1929 (Jul) Helen Bourne d. Louise Bull 4-6 6-2 6-0
102502,1930 (Aug) Gladys Gilder d. Madge Slaney 7-5 9-7
102503,1931 (Aug) Beatrice Feltham d. Madge Slaney 9-11 6-4 7-5
102504,1932 (Aug) Phyllis Mudford King d. Patricia Brazier 6-1 6-3
102505,1933 (Aug) Phyllis Mudford King d. Patricia Brazier 6-4 6-0
102506,1934 (Aug) Phyllis Mudford King d. Susan Noel 6-2 6-2
102507,1935 (Aug) Betty Soames d. Patricia Brazier 9-7 6-1
102508,1936 (Aug 15) Betty Soames Couper d. Betty Hobson 6-4 6-3
102509,1937 (Aug) Betty Batt d. Thelma Jarvis 6-3 6-2
102510,1938 (Aug) Betty Batt d. Gem Hoahing 6-4 6-1
102511,1949 (Aug) Katherine Keith-Steele d. Enid Sutton 6-4 5-7 6-3
102512,1950 (Aug 19) Joan? Ross-Dilley d. Anne Shilcock 6-2 7-5
102513,1951 (Aug 18) Andy Ross-Dilley d. Joan Ross-Dilley 10-8 10-8 *
102514,1952 (Aug 16) Lorna Cornell d. Angela Buxton 8-6 6-8 6-2 * (***)
102515,1953 (Aug 15) Angela Buxton d. Gem Dore Gilbert 6-3 6-1 *
102516,1954 (Aug 14) Georgie Woodgate d. June Fitzpatrick (Irl) 6-3 6-4
102517,1956 (Aug 4) Ann Haydon d. Sheila Griffin Bramley 6-0 6-3 *
102518,1957 (Aug 17) Gill Evans d. Sheila Griffin Bramley 6-4 1-6 9-7 *
102519,1958 (Aug 16) Sue Waters d. Margaret O’Donnell 6-3 6-1
102520,1962 (Aug 18) B. Horton d. G. White 4-6 7-5 6-4 *
102521,1963 (Aug 24) Honor Durose d. [????]
102522,1964 (Aug 15) Mrs S. Steventon d. G. Grage 6-4 2-6 6-2 *
102523,1965 (Aug 14) G. Chapman d. Mrs S. Steventon 9-7 6-4
102524,1970 (Aug 15) Mrs D. Furness d. Mrs S. Lamb 6-8 8-6 6-1 ***
102525,1977 Annette Coe d. Debra Parker 6-4 6-4 **
102526,1978 Debra Stewart d. Annette Coe 2-6 6-2 6-1 **
102527,1979 Michele Tyler d. Lesley Charles 1-6 6-2 7-5 **
102528,1980 (Aug 16) Lesley Charles d. Elizabeth Jones 6-4 6-2 **
102529,1981 (Aug 15) Jane Plackett d. Eleanor Lightbody 6-1 6-4
102530,1925 (May) Joyce Brown d. E. M. Norman 6-4 6-3
102531,1926 (May) Kathleen McKane Godfree d. Phoebe Holcroft Watson 6-1 6-4
102532,1927 (May) Phoebe Holcroft Watson d. Eleanor Rose 6-1 6-0
102533,1928 (May) Joyce Brown d. W. Pratt 6-0 6-1
102534,1929 (Sep) Ermyntrude Harvey d. Naomi Trentham 6-0 6-0
102535,1930 (Sep) Kathleen McKane Godfree d. Joyce Brown 6-4 6-3
102536,1931 (Sep) Peggy Brazier d. Beatrice Feltham 6-3 6-3
102537,1932 (Sep) Beatrice Feltham d. Kathleen McKane Godfree 6-2 6-1
102538,1933 (Sep) Kathleen Godfree and Beatrice Feltham Russell divided the prizes
102539,1934 (Sep) Patricia Brazier and Beatrice Feltham Russell divided the prizes
102540,1935 (Sep) Patricia Brazier d. Thelma Jarvis 6-4 6-1
102541,1936 (Aug 29) Gladys Osborne d. Mrs J. Frost 6-1 6-1
102542,1937 (Sep) Margot Stewart d. Thelma Jarvis 3-6 6-4 6-3
102543,1938 (Sep) I. Hutchings d. F. Cooke 3-6 6-4 6-3
102544,1940-45 not held due to WWII
102545,1947 (Sep) Sally Stoney Lister d. Patsy Rodgers 7-5 2-6 6-4
102546,1949 (Sep) J. Wallace (NZ) d. Billie Woodgate 7-5 6-1
102547,1950 (Aug 5) Gem Dore Gilbert d. Katherine Keith-Steele 6-4 6-1
102548,1951 (Aug 4) Denise French Collier d. Sheila Paterson Dowdeswell (Rho) 6-3 6-4 *
102549,1952 (Aug 2) Beryl Penrose (Aus) d. Gwendy Love (RSA) 6-3 6-1
102550,1953 (Aug 1) Sally Stoney Lister d. P. Smith 6-0 6-2 *
102551,1954 (Jul 31) Judy Burke (NZ) d. Heather Redwood Robson (NZ) 6-1 6-2
102552,1955 (Jul 30) Sue Waters d. Marion Craig-Smith 4-6 6-2 6-3
102553,1979 (May) Diane Morrison d. Rosalyn Fairbank (RSA) 6-3 6-4
102554,1980 (May) Sue Saliba (Aus) d. Susan Rollinson (RSA) 6-4 6-2 *
102555,1982 (Apr) Kate Brasher d. Shelley Walpole 6-4 2-6 6-1 *
102556,1983 (Apr) René Mentz (RSA) d. Sally Reeves 6-3 7-5 *
102557,1913 (Stockholm) Helen Aitchison (GB) d. Kate Gillou Fenwick (Fra) 6-4 6-2
102558,"1919 (Paris,Sporting Club) Dorothy Holman (GB) d. Germaine Regnier Golding 6-3 6-4"
102559,"1920 (London, Queen's Club) Geraldine Ramsey Beamish d. Kitty McKane 6-2 5-7 9-7"
102560,1921 (Copenhagen) Elsebeth Brehm d. Ebba Meyer 6-2 6-4
102561,1922 (St. Moritz) Germaine Regnier Golding (Fra) d. Jeanne Baudry Vaussard (Fra) 6-2 7-5
102562,1923 (Barcelona) Kitty McKane (GB) d. Geraldine Ramsey Beamish (GB) 6-3 4-6 6-2
102563,"1908 Edith Longhurst d. Winifred Longhurst, walkover *"
102564,1909 Helen Aitchison d. Edith Longhurst 6-1 6-2
102565,1910 Helen Aitchison d. Mrs Hawker (Lois Putman?) 6-0 6-1
102566,1911 Helen Aitchison d. Winifred Longhurst 0-6 7-5 6-4
102567,1912 Edith Boucher Hannam d. Ethel Thomson Larcombe 6-4 6-0
102568,1913 Ethel Thomson Larcombe d. Edith Boucher Hannam 3-6 9-7 6-2
102569,1914 Ethel Thomson Larcombe d. Edith Boucher Hannam 6-4 6-1
102570,1915-18 not held due to WWI
102571,1919 Mrs A. Hall d. M.A. Wright 6-3 6-2
102572,1920 Mrs J.B. Perrett d. Helen Aitchison Leisk 8-6 4-2 retired
102573,1921 Helen Aitchison Leisk d. Marion Wright 6-2 6-3
102574,1922 Eleanor Rose d. Phyllis Carr Satterthwaite 6-3 6-2
102575,1923 Mary Hart McIlquham d. Eleanor Rose 6-2 6-3
102576,1924 Mary Hart McIlquham d. Eleanor Rose 7-5 5-7 6-2
102577,1925 Eleanor Rose d. Sylvia Lumley-Ellis 4-6 7-5 6-3
102578,1926 Phoebe Holcroft Watson d. Elsa McAlpin Haylock 6-2 6-4
102579,1927 Mary Hart McIlquham d. Elsa McAlpin Haylock 6-4 6-4
102580,1928 Mary Hart McIlquham d. Madge Slaney 6-2 3-6 6-3
102581,1929 Mary Hart Mcllquham d. Dorothy Round 3-6 6-3 6-2
102582,1930 Dorothy Round d. Nancy Lyle 6-3 6-3
102583,1931 Dorothy Round d. Nancy Lyle 4-6 6-2 6-4
102584,1932 Dorothy Round d. Effie Hemmant Peters 6-2 6-1
102585,1933 Madge Slaney d. (Marjorie Cosens?) Stork 6-1 6-4
102586,1934 Dorothy Round d. Madge Slaney 6-4 7-5
102587,1935 Dorothy Round d. Madge Slaney 6-2 6-2
102588,"1936 Freda James d. Dorothy Round, walkover"
102589,1937 Dorothy Round d. Elsa McAlpin Haylock 4-6 6-2 6-3
102590,1938 Gaby Curtis d. Florence Ford 0-6 7-5 6-1
102591,1939 Freda James Hammersley d. Betty Cooke 6-4 6-3
102592,1946 Betty Clements Hilton d. Freda James Hammersley 6-1 6-3
102593,1947 Allison Burton Baker (Aus) d. Pam Seaton Bocquet 5-7 6-4 6-4
102594,1949 Patricia Ward d. Margaret Knott 6-3 6-3
102595,1950 Pam Seaton Bocquet d. Freda James Hammersley 4-6 6-4 6-3 *
102596,1951 Helena Straubeova Matous (Tch) d. Elsie Hamilton Phillips 9-7 6-2
102597,1952 Rosemary Walsh d. Barbara Knapp 6-2 1-6 7-5 *
102598,1953 Hazel Austin Cheadle d. Evelyn Attwood (NZ) 6-3 6-2
102599,1954 Erika Obst Vollmer (Frg) d. Mary Harris 6-4 4-6 6-2 *
102600,1955 Erika Obst Vollmer (Frg) d. Inge Hartelt Pohmann (Frg) 6-3 6-2 *
102601,1956 Ingrid Metzner (Bra) d. Erika Obst Vollmer (Frg) 6-1 7-5 *
102602,1957 Ann Haydon d. Edda Buding (Frg) 6-2 6-4
102603,1958 Ann Haydon d. Edda Buding (Frg) 6-1 6-4
102604,1959 Ann Haydon d. Sheila Armstrong 6-2 10-8
102605,1960 Ann Haydon d. Jill Rook Mills 6-1 6-2
102606,1961 G. Martinaggi (Fra) d. Barbara Knapp 6-3 3-6 6-2
102607,1962 Angela Mortimer d. Carol Rosser 7-5 6-4
102608,1963 Carole Rosser d. Ula Sandulf (Swe) 6-1 6-1
102609,1964 Margaret Lee d. (Wendy?) Hall 6-3 6-2 *
102610,1965 Elizabeth Starkie d. Betty Stove (Net) 6-4 6-2 *
102611,1966 Carole Rosser d. Alex Soady 6-3 3-6 6-3 *
102612,1969 Lesley Charles d. Mrs J. Davies 6-1 3-6 7-5 *
102613,1970 Helen Gourlay (Aus) d. Maria Guzman (Ecu) 6-3 6-2 *
102614,1971 Janice Townsend d. Lesley Charles 4-6 6-3 6-3 *
102615,1974 Jenny Dimond (Aus) d. J. Griffiths 9-7 6-0
102616,1884 Maud Watson d. Lilian Watson 6-8 6-3 6-3
102617,1885 Maud Watson d. Blanche Bingley 6-1 7-5
102618,1886 Blanche Bingley d. Maud Watson 6-3 6-3
102619,1887 Lottie Dod d. Blanche Bingley 6-2 6-0
102620,1888 Lottie Dod d. Blanche Bingley Hillyard 6-3 6-3
102621,1889 Blanche Bingley Hillyard d. Lena Rice (Irl) 4-6 8-6 6-4 *
102622,1890 Lena Rice (Irl) d. May Jacks 6-4 6-1 *
102623,1891 Lottie Dod d. Blanche Bingley Hillyard 6-2 6-1 *
102624,1892 Lottie Dod d. Blanche Bingley Hillyard 6-1 6-1
102625,1893 Lottie Dod d. Blanche Bingley Hillyard 6-8 6-1 6-4
102626,1894 Blanche Bingley Hillyard d. Edith Austin 6-1 6-1 *
102627,1895 Charlotte Cooper d. Helen Jackson 7-5 8-6 *
102628,1896 Charlotte Cooper d. Alice Simpson Pickering 6-2 6-3
102629,1897 Blanche Bingley Hillyard d. Charlotte Cooper 5-7 7-5 6-2
102630,1898 Charlotte Cooper d. Louisa Martin 6-4 6-4 *
102631,1899 Blanche Bingley Hillyard d. Charlotte Cooper 6-2 6-3
102632,1900 Blanche Bingley Hillyard d. Charlotte Cooper 4-6 6-4 6-4
102633,1901 Charlotte Cooper Sterry d. Blanche Bingley Hillyard 6-2 6-2
102634,1902 Muriel Robb d. Charlotte Cooper Sterry 7-5 6-1
102635,1903 Dorothea Douglass d. Ethel Thomson 4-6 6-4 6-2 *
102636,1904 Dorothea Douglass d. Charlotte Cooper Sterry 6-0 6-3
102637,1905 May Sutton (USA) d. Dorothea Douglass 6-3 6-4
102638,1906 Dorothea Douglass d. May Sutton (USA) 6-3 9-7
102639,1907 May Sutton (USA) d. Dorothea Douglass Chambers 6-1 6-4
102640,1908 Charlotte Cooper Sterry d. Agnes Morton 6-4 6-4 *
102641,1909 Dora Boothby d. Agnes Morton 6-4 4-6 8-6 *
102642,1910 Dorothea Douglass Chambers d. Dora Boothby 6-2 6-2
102643,1911 Dorothea Douglass Chambers d. Dora Boothby 6-0 6-0
102644,1912 Ethel Thomson Larcombe d. Charlotte Cooper Sterry 6-3 6-1 *
102645,1913 Dorothea Douglass Chambers d. Winifred Slocock McNair 6-0 6-4 *
102646,1914 Dorothea Douglass Chambers d. Ethel Thomson Larcombe 7-5 6-4
102647,1919 Suzanne Lenglen (Fra) d. Dorothea Douglass Chambers 10-8 4-6 9-7
102648,1920 Suzanne Lenglen (Fra) d. Dorothea Douglass Chambers 6-3 6-0
102649,1921 Suzanne Lenglen (Fra) d. Elizabeth Ryan (USA) 6-2 6-0
102650,1922 Suzanne Lenglen (Fra) d. Molla Bjurstedt Mallory (USA) 6-2 6-0
102651,1923 Suzanne Lenglen (Fra) d. Kitty McKane 6-2 6-2
102652,1924 Kitty McKane d. Helen Wills (USA) 4-6 6-4 6-4
102653,1925 Suzanne Lenglen (Fra) d. Joan Fry 6-2 6-0
102654,1926 Kitty McKane Godfree d. Lili de Alvarez (Esp) 6-2 4-6 6-3
102655,1927 Helen Wills (USA) d. Lili de Alvarez (Esp) 6-2 6-4
102656,1928 Helen Wills (USA) d. Lili de Alvarez (Esp) 6-2 6-3
102657,1929 Helen Wills (USA) d. Helen Jacobs (USA) 6-1 6-2
102658,1930 Helen Wills Moody (USA) d. Elizabeth Ryan (USA) 6-2 6-2
102659,1931 Cilly Aussem (Ger) d. Hilde Krahwinkel (Ger) 6-2 7-5
102660,1932 Helen Wills Moody (USA) d. Helen Jacobs (USA) 6-3 6-1
102661,1933 Helen Wills Moody (USA) d. Dorothy Round 6-4 6-8 6-3
102662,1934 Dorothy Round d. Helen Jacobs (USA) 6-2 5-7 6-3
102663,1935 Helen Wills Moody (USA) d. Helen Jacobs (USA) 6-3 3-6 7-5
102664,1936 Helen Jacobs (USA) d. Hilde Krahwinkel Sperling (Den) 6-2 4-6 7-5
102665,1937 Dorothy Round d. Jadwiga Jedrzejowska (Pol) 6-2 2-6 7-5
102666,1938 Helen Wills Moody (USA) d. Helen Jacobs (USA) 6-4 6-0
102667,1939 Alice Marble (USA) d. Kay Stammers [6] 6-2 6-0
102668,1946 Pauline Betz (USA) d. Louise Brough (USA) 6-2 6-4
102669,1947 Margaret Osborne (USA) d. Doris Hart (USA) 6-2 6-4
102670,1948 Louise Brough (USA) d. Doris Hart (USA) 6-3 8-6
102671,1949 Louise Brough (USA) d. Margaret Osborne duPont (USA) 10-8 1-6 10-8
102672,1950 Louise Brough (USA) d. Margaret Osborne duPont (USA) 6-1 3-6 6-1
102673,1951 Doris Hart (USA) d. Shirley Fry (USA) 6-1 6-0
102674,1952 Maureen Connolly (USA) d. Louise Brough (USA) 7-5 6-3
102675,1953 Maureen Connolly (USA) d. Doris Hart (USA) 8-6 7-5
102676,1954 Maureen Connolly (USA) d. Louise Brough (USA) 6-2 7-5
102677,1955 Louise Brough (USA) d. Beverly Baker Fleitz (USA) 7-5 8-6
102678,1956 Shirley Fry (USA) d. Angela Buxton 6-3 6-1
102679,1957 Althea Gibson (USA) d. Darlene Hard (USA) 6-3 6-2
102680,1958 Althea Gibson (USA) d. Angela Mortimer 8-6 6-2
102681,1959 Maria Bueno (Bra) d. Darlene Hard (USA) 6-4 6-3
102682,1960 Maria Bueno (Bra) d. Sandra Reynolds (RSA) 8-6 6-0
102683,1961 Angela Mortimer d. Christine Truman 4-6 6-4 7-5
102684,1962 Karen Hantze Susman (USA) d. Vera Puzejova Sukova (Tch) 6-4 6-4
102685,1963 Margaret Smith (Aus) d. Billie Jean Moffitt (USA) 6-3 6-4
102686,1964 Maria Bueno (Bra) d. Margaret Smith (Aus) 6-4 7-9 6-3
102687,1965 Margaret Smith (Aus) d. Maria Bueno (Bra) 6-4 7-5
102688,1966 Billie Jean Moffitt King (USA) d. Maria Bueno (Bra) 6-3 3-6 6-1
102689,1967 Billie Jean Moffitt King (USA) d. Ann Haydon Jones 6-3 6-4
102690,1968 Billie Jean Moffitt King (USA) d. Judy Tegart (Aus) 9-7 7-5
102691,1969 Ann Haydon Jones d. Billie Jean Moffitt King (USA) 3-6 6-3 6-2
102692,1970 Margaret Smith Court (Aus) d. Billie Jean Moffitt King (USA) 14-12 11-9
102693,1971 Evonne Goolagong (Aus) d. Margaret Smith Court (Aus) 6-4 6-1
102694,1972 Billie Jean Moffitt King (USA) d. Evonne Goolagong (Aus) 6-3 6-3
102695,1973 Billie Jean Moffitt King (USA) d. Chris Evert (USA) 6-0 7-5
102696,1974 Chris Evert (USA) d. Olga Morozova (USSR) 6-0 6-4
102697,1975 Billie Jean Moffitt King (USA) d. Evonne Goolagong Cawley (Aus) 6-0 6-1
102698,1976 Chris Evert (USA) d. Evonne Goolagong Cawley (Aus) 6-3 4-6 8-6
102699,1977 Virginia Wade d. Betty Stove (Net) 4-6 6-3 6-1
102700,1978 Martina Navratilova (Tch) d. Chris Evert (USA) 2-6 6-4 7-5
102701,1979 Martina Navratilova (Tch) d. Chris Evert Lloyd (USA) 6-4 6-4
102702,1980 Evonne Goolagong Cawley (Aus) d. Chris Evert Lloyd (USA) 6-1 7-6
102703,1981 Chris Evert Lloyd (USA) d. Hana Mandlikova (Tch) 6-2 6-2
102704,1982 Martina Navratilova (USA) d. Chris Evert Lloyd (USA) 6-1 3-6 6-2
102705,1983 Martina Navratilova (USA) d. Andrea Jaeger (USA) 6-0 6-3
102706,1984 Martina Navratilova (USA) d. Chris Evert Lloyd (USA) 7-6 6-2
102707,1985 Martina Navratilova (USA) d. Chris Evert Lloyd (USA) 4-6 6-3 6-2
102708,1986 Martina Navratilova (USA) d. Hana Mandlikova (Tch) 7-6 6-3
102709,1987 Martina Navratilova (USA) d. Steffi Graf (Frg) 7-5 6-3
102710,1988 Steffi Graf (Frg) d. Martina Navratilova (USA) 5-7 6-2 6-1
102711,1989 Steffi Graf (Frg) d. Martina Navratilova (USA) 6-2 6-7 6-1
102712,1990 Martina Navratilova (USA) d. Zina Garrison Jackson (USA) 6-4 6-1
102713,1991 Steffi Graf (Ger) d. Gabriela Sabatini (Arg) 6-4 3-6 8-6
102714,1992 Steffi Graf (Ger) d. Monica Seles (Yug) 6-2 6-1
102715,1993 Steffi Graf (Ger) d. Jana Novotna (Cze) 7-6 1-6 6-4
102716,1994 Conchita Martinez (Esp) d. Martina Navratilova (USA) 6-4 3-6 6-3
102717,1995 Steffi Graf (Ger) d. Arantxa Sanchez-Vicario (Esp) 4-6 6-1 7-5
102718,1996 Steffi Graf (Ger) d. Arantxa Sanchez-Vicario (Esp) 6-3 7-5
102719,1997 Martina Hingis (Sui) d. Jana Novotna (Cze) 2-6 6-3 6-3
102720,1998 Jana Novotna (Cze) d. Nathalie Tauziat (Fra) 6-4 7-6
102721,1999 Lindsay Davenport (USA) d. Steffi Graf (Ger) 6-4 7-5
102722,2000 Venus Williams (USA) d. Lindsay Davenport (USA) 6-3 7-6
102723,2001 Venus Williams (USA) d. Justine Henin (Bel) 6-1 3-6 6-0
102724,2002 Serena Williams (USA) d. Venus Williams (USA) 7-6 6-3
102725,2003 Serena Williams (USA) d. Venus Williams (USA) 4-6 6-4 6-2
102726,2004 Maria Sharapova (Rus) d. Serena Williams (USA) 6-1 6-4
102727,2005 Venus Williams (USA) d. Lindsay Davenport (USA) 4-6 7-6 9-7
